date,Open,High,Low,Close,Volume,Average,BarCount
2025-03-11 12:00:00-04:00,557.15,557.65,553.57,554.29,1178015.0,555.586,8005
2025-03-11 13:00:00-04:00,554.23,555.39,552.02,554.28,1267378.0,553.444,8753
2025-03-11 14:00:00-04:00,554.27,562.87,554.15,561.51,2070086.0,559.271,13346
2025-03-11 15:00:00-04:00,561.55,562.6,556.01,556.11,3185049.0,558.713,19692
2025-03-12 09:30:00-04:00,562.16,563.1,558.37,559.48,2308279.0,561.472,12068
2025-03-12 10:00:00-04:00,559.46,560.58,555.51,555.61,1525825.0,557.9,9154
2025-03-12 11:00:00-04:00,555.63,559.23,553.72,559.14,1581393.0,556.297,9732
2025-03-12 12:00:00-04:00,559.1,561.26,558.24,559.03,1308135.0,559.996,8792
2025-03-12 13:00:00-04:00,559.15,561.78,557.95,557.97,913514.0,560.105,6326
2025-03-12 14:00:00-04:00,558.04,561.89,557.81,561.26,883049.0,560.052,5715
2025-03-12 15:00:00-04:00,561.18,561.19,558.17,558.92,2191849.0,559.337,13689
2025-03-13 09:30:00-04:00,558.5,558.71,554.47,555.07,935907.0,557.147,5620
2025-03-13 10:00:00-04:00,555.02,559.1,554.45,556.01,1280605.0,556.867,8952
2025-03-13 11:00:00-04:00,556.05,556.95,552.37,552.52,1273282.0,554.327,9179
2025-03-13 12:00:00-04:00,552.47,554.57,551.36,552.6,1246748.0,552.971,9084
2025-03-13 13:00:00-04:00,552.61,553.34,549.68,550.09,1277239.0,550.868,9143
2025-03-13 14:00:00-04:00,550.0,554.31,549.99,553.97,1415575.0,552.827,10498
2025-03-13 15:00:00-04:00,553.76,554.62,550.17,551.52,2542245.0,551.448,16054
2025-03-14 09:30:00-04:00,556.1,559.68,555.8,558.4,1334146.0,557.362,7214
2025-03-14 10:00:00-04:00,558.33,560.27,555.5,560.24,1408153.0,557.469,9341
2025-03-14 11:00:00-04:00,560.27,562.42,559.93,562.14,871405.0,561.179,5675
2025-03-14 12:00:00-04:00,562.13,562.43,560.03,562.1,674482.0,561.279,4386
2025-03-14 13:00:00-04:00,562.06,562.8,560.53,560.63,675303.0,561.591,4695
2025-03-14 14:00:00-04:00,560.64,562.48,560.25,561.78,705942.0,561.363,4625
2025-03-14 15:00:00-04:00,561.76,563.82,561.37,562.78,2405369.0,562.783,12601
2025-03-17 09:30:00-04:00,562.77,566.36,562.37,565.62,1263577.0,564.543,6613
2025-03-17 10:00:00-04:00,565.7,566.28,563.67,563.98,950587.0,565.033,6621
2025-03-17 11:00:00-04:00,564.02,565.23,562.8,563.78,721461.0,564.013,4313
2025-03-17 12:00:00-04:00,563.83,565.25,563.3,564.64,411053.0,564.31,2736
2025-03-17 13:00:00-04:00,564.58,567.36,563.97,567.09,518115.0,565.984,3240
2025-03-17 14:00:00-04:00,567.1,569.7,567.1,569.19,821548.0,568.526,5210
2025-03-17 15:00:00-04:00,569.17,569.31,566.83,567.01,1982912.0,567.99,12116
2025-03-18 09:30:00-04:00,564.79,565.02,560.66,560.79,1261346.0,562.952,7139
2025-03-18 10:00:00-04:00,560.79,562.07,560.17,560.76,1208523.0,561.007,7849
2025-03-18 11:00:00-04:00,560.77,560.93,559.07,559.6,800314.0,559.936,5134
2025-03-18 12:00:00-04:00,559.61,561.81,559.35,560.86,672737.0,560.671,4705
2025-03-18 13:00:00-04:00,560.85,561.55,559.23,560.85,730016.0,560.712,5140
2025-03-18 14:00:00-04:00,560.82,562.21,559.73,561.4,539595.0,561.037,4137
2025-03-18 15:00:00-04:00,561.35,561.71,559.84,561.03,1474366.0,560.792,8962
2025-03-19 09:30:00-04:00,562.83,564.43,561.63,563.91,738059.0,562.976,4355
2025-03-19 10:00:00-04:00,563.97,565.36,563.32,563.48,788176.0,564.463,5128
2025-03-19 11:00:00-04:00,563.44,566.29,563.36,565.78,612780.0,564.86,3897
2025-03-19 12:00:00-04:00,565.77,566.2,564.68,564.94,421438.0,565.368,3000
2025-03-19 13:00:00-04:00,564.88,565.15,562.72,563.19,544536.0,563.666,3538
2025-03-19 14:00:00-04:00,563.14,568.53,562.0,568.25,1798177.0,565.785,12773
2025-03-19 15:00:00-04:00,568.23,570.95,566.6,567.02,3388592.0,568.205,22908
2025-03-20 09:30:00-04:00,563.33,566.77,562.65,566.59,873892.0,564.459,4928
2025-03-20 10:00:00-04:00,566.65,570.56,566.46,569.46,1065617.0,568.949,6752
2025-03-20 11:00:00-04:00,569.52,569.86,567.69,568.14,780340.0,568.852,4865
2025-03-20 12:00:00-04:00,568.15,569.41,565.61,565.85,853434.0,567.035,5875
2025-03-20 13:00:00-04:00,565.82,567.21,564.66,565.19,709746.0,565.81,4851
2025-03-20 14:00:00-04:00,565.19,566.2,563.78,564.48,922986.0,564.95,6773
2025-03-20 15:00:00-04:00,564.43,566.68,564.39,565.68,1869109.0,565.647,11797
2025-03-21 09:30:00-04:00,559.29,560.32,558.27,559.85,1829041.0,559.438,10147
2025-03-21 10:00:00-04:00,559.89,561.46,558.04,561.46,883196.0,559.707,6524
2025-03-21 11:00:00-04:00,561.5,561.81,558.8,559.45,706639.0,560.297,5128
2025-03-21 12:00:00-04:00,559.37,563.68,558.76,563.66,1304260.0,561.762,8571
2025-03-21 13:00:00-04:00,563.65,563.92,561.56,562.89,630979.0,562.915,4370
2025-03-21 14:00:00-04:00,562.9,563.3,562.06,562.49,827211.0,562.702,6233
2025-03-21 15:00:00-04:00,562.52,564.89,561.48,564.17,2661598.0,563.395,16125
2025-03-24 09:30:00-04:00,570.78,572.97,570.2,572.74,1422784.0,571.516,6314
2025-03-24 10:00:00-04:00,572.75,573.68,572.01,573.57,1068030.0,573.04,6351
2025-03-24 11:00:00-04:00,573.55,573.99,573.11,573.88,546166.0,573.609,3319
2025-03-24 12:00:00-04:00,573.87,574.39,572.77,573.13,702678.0,573.554,4157
2025-03-24 13:00:00-04:00,573.14,573.37,572.46,573.1,571097.0,572.925,3280
2025-03-24 14:00:00-04:00,573.1,573.71,572.05,573.64,936799.0,572.859,6182
2025-03-24 15:00:00-04:00,573.64,575.14,573.48,574.02,2283159.0,574.403,12941
2025-03-25 09:30:00-04:00,575.26,575.65,574.04,574.69,839738.0,574.982,4301
2025-03-25 10:00:00-04:00,574.7,576.41,573.94,575.99,840953.0,575.461,5094
2025-03-25 11:00:00-04:00,575.97,576.2,574.56,574.81,466229.0,575.56,2350
2025-03-25 12:00:00-04:00,574.77,575.09,574.18,574.96,358322.0,574.692,2050
2025-03-25 13:00:00-04:00,574.98,575.54,574.03,574.14,440338.0,574.695,2392
2025-03-25 14:00:00-04:00,574.09,574.94,573.69,573.92,534809.0,574.243,3300
2025-03-25 15:00:00-04:00,573.88,575.55,573.87,575.33,1580334.0,574.88,9246
2025-03-26 09:30:00-04:00,575.19,576.31,573.33,573.63,747248.0,574.949,4008
2025-03-26 10:00:00-04:00,573.55,574.52,572.5,573.46,857277.0,573.473,4858
2025-03-26 11:00:00-04:00,573.42,573.84,570.12,570.67,668257.0,571.968,4031
2025-03-26 12:00:00-04:00,570.66,571.37,569.29,569.49,665453.0,570.556,3917
2025-03-26 13:00:00-04:00,569.43,570.17,567.94,568.04,737223.0,568.939,4157
2025-03-26 14:00:00-04:00,568.06,569.48,567.2,567.41,594117.0,568.352,3809
2025-03-26 15:00:00-04:00,567.39,569.58,567.2,568.75,2102813.0,568.534,11666
2025-03-27 09:30:00-04:00,567.2,568.43,564.97,568.33,1129899.0,566.653,5936
2025-03-27 10:00:00-04:00,568.31,570.78,567.56,570.77,1015812.0,569.368,5754
2025-03-27 11:00:00-04:00,570.81,570.89,567.85,567.93,739665.0,569.351,4235
2025-03-27 12:00:00-04:00,567.98,569.9,566.62,566.7,524472.0,568.406,2858
2025-03-27 13:00:00-04:00,566.66,568.17,566.38,566.61,514430.0,567.19,3046
2025-03-27 14:00:00-04:00,566.65,569.18,566.57,567.56,575088.0,568.176,3975
2025-03-27 15:00:00-04:00,567.54,570.03,566.72,567.01,2258409.0,568.233,12396
2025-03-28 09:30:00-04:00,565.52,566.26,563.82,563.92,892941.0,565.266,4491
2025-03-28 10:00:00-04:00,563.88,564.35,558.26,558.79,2084282.0,560.459,11999
2025-03-28 11:00:00-04:00,558.8,559.8,557.79,557.91,1237741.0,558.75,6802
2025-03-28 12:00:00-04:00,557.92,558.8,556.44,556.55,838159.0,557.302,4401
2025-03-28 13:00:00-04:00,556.5,556.6,555.22,556.41,968823.0,555.885,5517
2025-03-28 14:00:00-04:00,556.37,556.97,555.32,556.18,801580.0,556.11,4608
2025-03-28 15:00:00-04:00,556.15,556.72,555.07,555.82,2544148.0,555.814,14066
2025-03-31 09:30:00-04:00,549.82,550.63,546.87,549.74,1776826.0,549.003,10973
2025-03-31 10:00:00-04:00,549.75,551.98,549.44,551.46,1169887.0,550.722,8345
2025-03-31 11:00:00-04:00,551.61,554.12,551.26,553.32,849858.0,552.673,5730
2025-03-31 12:00:00-04:00,553.32,554.58,551.94,553.33,566414.0,553.489,3847
2025-03-31 13:00:00-04:00,553.17,555.14,552.72,553.16,672043.0,553.743,4066
2025-03-31 14:00:00-04:00,553.15,557.95,553.02,556.4,1769370.0,556.503,10621
2025-03-31 15:00:00-04:00,556.39,560.71,556.37,559.15,4495776.0,558.888,26968
2025-04-01 09:30:00-04:00,557.45,558.56,556.01,557.22,925339.0,557.304,5265
2025-04-01 10:00:00-04:00,557.21,559.8,553.7,559.67,1317425.0,556.512,8868
2025-04-01 11:00:00-04:00,559.7,561.87,559.4,561.57,1214807.0,560.861,7906
2025-04-01 12:00:00-04:00,561.61,562.94,559.35,560.7,895940.0,561.095,6231
2025-04-01 13:00:00-04:00,560.66,561.11,558.92,559.0,451030.0,559.846,3190
2025-04-01 14:00:00-04:00,559.0,559.17,556.15,557.67,855673.0,557.266,5903
2025-04-01 15:00:00-04:00,557.66,561.5,557.43,561.05,1864930.0,559.981,11777
2025-04-02 09:30:00-04:00,555.05,559.78,554.83,558.73,1119451.0,557.259,6628
2025-04-02 10:00:00-04:00,558.71,562.24,558.29,562.08,854267.0,560.346,5201
2025-04-02 11:00:00-04:00,562.07,563.75,560.86,562.29,956320.0,562.402,6345
2025-04-02 12:00:00-04:00,562.29,566.06,562.09,565.68,961537.0,564.472,6517
2025-04-02 13:00:00-04:00,565.71,567.4,563.21,564.09,1166796.0,565.465,7362
2025-04-02 14:00:00-04:00,564.04,564.45,560.96,561.1,939280.0,562.614,6378
2025-04-02 15:00:00-04:00,561.16,565.65,561.16,564.66,2019313.0,564.443,12411
2025-04-03 09:30:00-04:00,545.14,547.95,544.19,544.92,2750560.0,546.109,15946
2025-04-03 10:00:00-04:00,544.86,545.2,540.1,540.21,2824549.0,542.44,19316
2025-04-03 11:00:00-04:00,540.2,544.41,539.6,543.53,2095989.0,542.15,14812
2025-04-03 12:00:00-04:00,543.48,546.36,542.99,543.44,1433528.0,544.602,9291
2025-04-03 13:00:00-04:00,543.48,544.37,541.78,541.85,979852.0,543.003,7155
2025-04-03 14:00:00-04:00,541.84,542.52,539.95,541.83,1279439.0,541.23,9625
2025-04-03 15:00:00-04:00,541.75,541.98,536.91,537.64,5785481.0,538.374,33117
2025-04-04 09:30:00-04:00,523.73,525.87,519.16,523.19,4095424.0,522.578,24044
2025-04-04 10:00:00-04:00,523.08,523.26,510.05,515.56,4564189.0,516.038,30233
2025-04-04 11:00:00-04:00,515.47,522.54,514.0,514.92,4915206.0,518.413,34806
2025-04-04 12:00:00-04:00,515.06,517.4,510.98,512.08,2340218.0,513.404,16735
2025-04-04 13:00:00-04:00,512.03,514.64,508.34,514.54,2985269.0,511.61,20285
2025-04-04 14:00:00-04:00,514.6,515.81,505.53,507.75,3367431.0,509.503,19848
2025-04-04 15:00:00-04:00,507.77,513.9,505.07,505.51,8307811.0,508.515,50709
2025-04-07 09:30:00-04:00,489.19,496.43,481.81,495.69,6916227.0,487.987,38255
2025-04-07 10:00:00-04:00,495.69,523.14,493.37,505.9,17221848.0,504.797,109094
2025-04-07 11:00:00-04:00,505.88,509.75,492.66,499.5,9111963.0,499.415,62477
2025-04-07 12:00:00-04:00,499.47,501.77,494.7,495.68,3472026.0,497.801,23545
2025-04-07 13:00:00-04:00,495.63,509.36,495.6,509.02,5217089.0,503.547,34431
2025-04-07 14:00:00-04:00,509.2,510.47,502.29,503.13,3362378.0,506.895,23998
2025-04-07 15:00:00-04:00,503.25,506.61,500.16,504.56,6307143.0,503.175,40892
2025-04-08 09:30:00-04:00,521.87,523.28,517.81,522.59,4349348.0,520.56,27466
2025-04-08 10:00:00-04:00,522.59,524.97,517.81,517.87,3381875.0,522.662,23869
2025-04-08 11:00:00-04:00,517.88,519.27,514.0,516.74,3019219.0,516.425,20919
2025-04-08 12:00:00-04:00,516.74,517.29,507.02,507.14,4217212.0,511.197,31202
2025-04-08 13:00:00-04:00,507.08,509.11,502.04,506.72,4827451.0,505.273,34870
2025-04-08 14:00:00-04:00,506.76,507.82,501.41,501.7,2881738.0,504.062,20253
2025-04-08 15:00:00-04:00,501.74,502.12,489.17,496.74,8686539.0,494.876,56378
2025-04-09 09:30:00-04:00,493.44,502.04,493.44,499.91,3426730.0,497.396,23845
2025-04-09 10:00:00-04:00,499.86,503.66,493.1,493.28,3441388.0,498.508,25857
2025-04-09 11:00:00-04:00,493.22,499.7,493.07,495.95,1980762.0,496.844,15546
2025-04-09 12:00:00-04:00,495.95,502.57,494.77,501.21,1352347.0,499.579,11273
2025-04-09 13:00:00-04:00,501.25,536.49,497.56,534.91,12670427.0,522.072,88313
2025-04-09 14:00:00-04:00,534.97,539.87,530.59,530.87,7221585.0,535.347,57574
2025-04-09 15:00:00-04:00,530.91,546.33,529.68,543.42,9178623.0,540.661,63287
2025-04-10 09:30:00-04:00,532.24,533.48,528.51,529.0,3282698.0,531.249,20895
2025-04-10 10:00:00-04:00,528.99,531.96,526.05,526.29,3250240.0,528.889,24089
2025-04-10 11:00:00-04:00,526.29,528.69,517.91,518.6,2443974.0,523.451,15954
2025-04-10 12:00:00-04:00,518.54,520.55,509.58,519.76,4255373.0,516.0,27077
2025-04-10 13:00:00-04:00,519.62,525.55,512.88,524.28,3394069.0,519.905,23194
2025-04-10 14:00:00-04:00,524.18,529.71,520.33,526.1,2840907.0,525.96,19488
2025-04-10 15:00:00-04:00,526.18,529.43,518.2,524.7,4589296.0,524.07,30208
2025-04-11 09:30:00-04:00,523.12,528.82,521.1,526.37,2276964.0,524.627,16436
2025-04-11 10:00:00-04:00,526.46,528.43,520.07,523.17,2768788.0,524.214,20250
2025-04-11 11:00:00-04:00,523.14,527.4,520.88,526.94,1716861.0,524.018,12455
2025-04-11 12:00:00-04:00,526.97,532.85,526.08,531.76,1531395.0,529.787,9799
2025-04-11 13:00:00-04:00,531.77,536.43,528.84,534.78,1747810.0,532.766,12328
2025-04-11 14:00:00-04:00,534.78,534.97,531.57,532.16,1195603.0,533.316,8613
2025-04-11 15:00:00-04:00,532.23,535.68,532.14,534.02,3059583.0,534.421,19164
2025-04-14 09:30:00-04:00,544.02,544.28,539.22,540.44,2013415.0,542.035,10750
2025-04-14 10:00:00-04:00,540.63,543.84,539.71,542.35,1183574.0,541.995,8636
2025-04-14 11:00:00-04:00,542.4,543.09,535.24,535.77,1515098.0,538.633,11063
2025-04-14 12:00:00-04:00,535.78,537.92,533.86,535.52,1406218.0,536.223,10241
2025-04-14 13:00:00-04:00,535.44,539.44,535.3,538.98,1152776.0,537.394,9078
2025-04-14 14:00:00-04:00,538.95,541.28,538.81,540.73,924099.0,540.261,5656
2025-04-14 15:00:00-04:00,540.77,542.57,538.36,538.97,2594267.0,540.513,15898
2025-04-15 09:30:00-04:00,539.68,542.92,539.27,541.48,1115236.0,540.89,5808
2025-04-15 10:00:00-04:00,541.55,543.23,538.15,540.58,1716964.0,540.715,10828
